Frame,TailAngle,Condition,Fish ID,Trial,Percentage
40,0.91894655,MED,MED10,4,0.294117647
41,0.837454646,MED,MED10,4,0.301470588
42,0.837486995,MED,MED10,4,0.308823529
43,0.826965213,MED,MED10,4,0.316176471
44,0.837486945,MED,MED10,4,0.323529412
45,0.836580049,MED,MED10,4,0.330882353
46,0.829373283,MED,MED10,4,0.338235294
47,0.842022593,MED,MED10,4,0.345588235
48,0.81877841,MED,MED10,4,0.352941176
49,0.813016427,MED,MED10,4,0.360294118
50,0.840542847,MED,MED10,4,0.367647059
51,0.825287326,MED,MED10,4,0.375
52,0.830013893,MED,MED10,4,0.382352941
53,0.803484588,MED,MED10,4,0.389705882
54,0.802769672,MED,MED10,4,0.397058824
55,0.589514497,MED,MED10,4,0.404411765
56,0.588917124,MED,MED10,4,0.411764706
57,0.594985168,MED,MED10,4,0.419117647
58,0.607010336,MED,MED10,4,0.426470588
59,0.600411182,MED,MED10,4,0.433823529
60,0.572548517,MED,MED10,4,0.441176471
61,0.599471258,MED,MED10,4,0.448529412
62,0.567021249,MED,MED10,4,0.455882353
63,0.560172484,MED,MED10,4,0.463235294
64,0.59281551,MED,MED10,4,0.470588235
65,0.551201592,MED,MED10,4,0.477941176
66,0.54481851,MED,MED10,4,0.485294118
67,0.548325886,MED,MED10,4,0.492647059
68,0.539198456,MED,MED10,4,0.5
69,0.527493017,MED,MED10,4,0.507352941
70,0.51701885,MED,MED10,4,0.514705882
71,0.535208579,MED,MED10,4,0.522058824
72,0.521546039,MED,MED10,4,0.529411765
73,0.510040655,MED,MED10,4,0.536764706
74,0.498779466,MED,MED10,4,0.544117647
75,0.489123801,MED,MED10,4,0.551470588
76,0.479582187,MED,MED10,4,0.558823529
77,0.463603973,MED,MED10,4,0.566176471
78,0.464527587,MED,MED10,4,0.573529412
79,0.453655038,MED,MED10,4,0.580882353
80,0.442140865,MED,MED10,4,0.588235294
81,0.431514242,MED,MED10,4,0.595588235
82,0.436156793,MED,MED10,4,0.602941176
83,0.457111601,MED,MED10,4,0.610294118
84,0.411039442,MED,MED10,4,0.617647059
85,0.403315716,MED,MED10,4,0.625
86,0.429505503,MED,MED10,4,0.632352941
87,0.404021399,MED,MED10,4,0.639705882
88,0.400828006,MED,MED10,4,0.647058824
89,0.393072334,MED,MED10,4,0.654411765
90,0.399668476,MED,MED10,4,0.661764706
91,0.373581171,MED,MED10,4,0.669117647
92,0.367469943,MED,MED10,4,0.676470588
93,0.351260756,MED,MED10,4,0.683823529
94,0.382489291,MED,MED10,4,0.691176471
95,0.334638781,MED,MED10,4,0.698529412
96,0.332525778,MED,MED10,4,0.705882353
97,0.361780729,MED,MED10,4,0.713235294
98,0.360138411,MED,MED10,4,0.720588235
99,0.341616035,MED,MED10,4,0.727941176
100,0.354511133,MED,MED10,4,0.735294118
101,0.349769217,MED,MED10,4,0.742647059
102,0.342222233,MED,MED10,4,0.75
103,0.341320219,MED,MED10,4,0.757352941
104,0.342006563,MED,MED10,4,0.764705882
105,0.321707327,MED,MED10,4,0.772058824
106,0.316600302,MED,MED10,4,0.779411765
107,0.311020801,MED,MED10,4,0.786764706
108,0.303605457,MED,MED10,4,0.794117647
109,0.304087861,MED,MED10,4,0.801470588
110,0.302605264,MED,MED10,4,0.808823529
111,0.317436313,MED,MED10,4,0.816176471
112,0.297263002,MED,MED10,4,0.823529412
113,0.293897303,MED,MED10,4,0.830882353
114,0.291327705,MED,MED10,4,0.838235294
115,0.276880781,MED,MED10,4,0.845588235
116,0.273121165,MED,MED10,4,0.852941176
117,0.273547827,MED,MED10,4,0.860294118
118,0.275374284,MED,MED10,4,0.867647059
119,0.318446271,MED,MED10,4,0.875
120,0.266985898,MED,MED10,4,0.882352941
121,0.267591852,MED,MED10,4,0.889705882
122,0.313881735,MED,MED10,4,0.897058824
123,0.297039331,MED,MED10,4,0.904411765
124,0.298151325,MED,MED10,4,0.911764706
125,0.294477197,MED,MED10,4,0.919117647
126,0.295361188,MED,MED10,4,0.926470588
127,0.294281724,MED,MED10,4,0.933823529
128,0.275178582,MED,MED10,4,0.941176471
129,0.275881884,MED,MED10,4,0.948529412
130,0.270232868,MED,MED10,4,0.955882353
131,0.267028505,MED,MED10,4,0.963235294
132,0.001288176,MED,MED10,4,0.970588235
133,-0.008298706,MED,MED10,4,0.977941176
134,-0.008554852,MED,MED10,4,0.985294118
135,-0.012112383,MED,MED10,4,0.992647059
136,-0.012112383,MED,MED10,4,1
1,0.146499426,MED,MED10,5,0.004975124
2,0.115793667,MED,MED10,5,0.009950249
3,0.147950116,MED,MED10,5,0.014925373
4,0.213364074,MED,MED10,5,0.019900498
6,0.240744205,MED,MED10,5,0.029850746
8,0.238403228,MED,MED10,5,0.039800995
9,0.292095088,MED,MED10,5,0.044776119
10,0.306747874,MED,MED10,5,0.049751244
11,0.285411069,MED,MED10,5,0.054726368
12,0.325016317,MED,MED10,5,0.059701493
13,0.33922363,MED,MED10,5,0.064676617
14,0.350944077,MED,MED10,5,0.069651741
15,0.361178629,MED,MED10,5,0.074626866
16,0.372439442,MED,MED10,5,0.07960199
17,0.3905106,MED,MED10,5,0.084577114
18,0.397297062,MED,MED10,5,0.089552239
19,0.418624038,MED,MED10,5,0.094527363
